,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,7693.5950339555,0,2587.77898040967,0,583.399581910872,-30.9819429909201,0,4.96402711918853,0,-15.479463138169,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,8825.20775196235,0,3111.59284492564,0,615.628263731136,-23.0984969372509,0,4.93628220748371,0,-16.1161918327567,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,10056.128656389,0,3940.52659344874,0,632.348963990699,-31.2184463725302,0,4.9247218276067,0,-16.3997768816066,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,11515.5346514838,0,5761.56203119599,0,638.63092483915,-22.546655713494,0,4.91316144772968,0,-15.7523468644209,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,11217.7556543624,0,7409.64153435203,0,565.743021562153,-22.546655713494,0,4.86691992822164,0,-17.009752269699,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,15107.1601584367,0,9890.0909966522,0,458.704023865087,-32.0856254384338,0,4.90160106785267,0,-16.3141663008217,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,17036.1148022235,0,12101.6830097564,0,198.480327241554,-23.571503700471,0,5.01258071467198,0,-15.6988402514303,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,16294.7446828799,0,13772.0458181518,0,251.91013949821,6.46442576400878,0,40.3688465305225,0,19.4710564672648,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,16740.9369372194,0,15888.5693374079,0,256.916990975187,382.820140366178,0,214.870468698028,0,360.607818249879,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,14481.6923092392,0,17244.4928420815,0,392.499721391471,991.9740169332,0,432.936226394063,0,799.190823610901,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,11164.8944475262,0,18032.9730201117,0,299.857371399234,1997.82289892086,0,365.784291764481,0,951.15495516539,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,10025.0416467536,0,15163.9193748529,0,338.679967431,1645.59052924292,0,328.189936404441,0,1183.96757894862,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,7727.44139542337,0,11949.4744983845,0,303.195272383886,1837.86777849191,0,253.354973308598,0,1118.43267935778,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,7010.3453447802,0,10128.0746140563,0,195.352994776962,1178.02334379979,0,178.721160822615,0,771.281774275025,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,6784.33481045713,0,8049.19322023953,0,143.97427588237,715.107391528337,0,77.852222243743,0,442.649507948305,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,6703.88641408488,0,5285.62082828646,0,69.4291203641624,420.976019265937,0,31.7609876741001,0,182.864200556538,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,6196.16251251814,0,3535.44421864838,0,45.5568892566419,25.8577030560351,0,-1.4635440924296,0,22.4995307625305,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,5282.62402792173,0,1604.71036001503,0,35.6172752264117,-27.1190544246222,0,-3.08893350313735,0,-18.5667947077243,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,3890.15446552412,0,1368.83532640111,0,24.0243083720081,-25.5423652138883,0,-2.97101762839183,0,-17.389649221932,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,4152.23909490456,0,1235.94248382314,0,34.3928582764343,-32.5586322016539,0,-3.02188329985068,0,-17.6357796416886,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,5808.55585430954,0,1190.25650170279,0,32.5718305196208,-25.9365375165718,0,-3.02650745180149,0,-17.7320915450716,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,7316.63972697174,0,1570.76476418316,0,124.176935579711,-33.1104734254108,0,-3.11205426289137,0,-17.5180650931093,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,8075.95829080356,0,1800.3921421225,0,134.07755543956,-24.2810138453012,0,-3.06118859143252,0,-16.8706350759236,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,7298.5457203456,0,2750.19199605002,0,267.811962179763,-24.4386827663746,0,-3.0403799076539,0,-17.5662210448008,24.0,01/01/2021,24.0
25.0,2021-01-02 00:00:00,7039.95774667028,0,4189.91218245893,0,133.960572928415,-31.0607774514568,0,-3.09586973106355,0,-17.106064173082,25.0,01/02/2021,1.0
26.0,2021-01-02 01:00:00,7286.83429702916,0,7067.94683274998,0,368.221950911983,-23.0196624767142,0,-3.05425236350631,0,-17.2505320281565,26.0,01/02/2021,2.0
27.0,2021-01-02 02:00:00,6902.48380055864,0,10097.7214202373,0,717.929469726856,-23.1773313977876,0,-2.96408140046563,0,-17.3200906250443,27.0,01/02/2021,3.0
28.0,2021-01-02 03:00:00,5850.16447500335,0,12119.3586689357,0,528.881832300574,-31.2972808330669,0,-3.11436633886677,0,-16.9348430115122,28.0,01/02/2021,4.0
29.0,2021-01-02 04:00:00,5147.32718509076,0,14798.8740601671,0,308.568669062449,-23.0196624767142,0,-3.06812481935873,0,-17.100713511783,29.0,01/02/2021,5.0
30.0,2021-01-02 05:00:00,4164.71630164239,0,17839.3737898958,0,417.303913171108,-30.3512673066266,0,-3.05656443948171,0,-16.1643477844482,30.0,01/02/2021,6.0
31.0,2021-01-02 06:00:00,2675.24856066638,0,20265.4946797258,0,328.943123086754,-23.0984969372509,0,-3.04731613558011,0,-16.3088156395227,31.0,01/02/2021,7.0
32.0,2021-01-02 07:00:00,2386.06722286696,0,19939.8095957898,0,421.242324379634,55.7359635994415,0,6.88073810279696,0,36.78579643101,32.0,01/02/2021,8.0
33.0,2021-01-02 08:00:00,2293.41059327266,0,20679.1415491801,0,575.280995637455,1737.98451699192,0,153.542653450485,0,565.61305526191,33.0,01/02/2021,9.0
34.0,2021-01-02 09:00:00,2198.24143460156,0,23081.5473793453,0,544.120754085642,4580.59749502397,0,486.913952115803,0,1826.55524765875,34.0,01/02/2021,10.0
35.0,2021-01-02 10:00:00,2268.22834340717,0,24060.5810554501,0,393.681244754028,5266.61497061427,0,706.690646033635,0,3497.59352466043,35.0,01/02/2021,11.0
36.0,2021-01-02 11:00:00,2118.17909433431,0,22742.6380908982,0,197.536668318323,6653.62846929684,0,685.22070852605,0,4847.47975983147,36.0,01/02/2021,12.0
37.0,2021-01-02 12:00:00,1804.11612412821,0,20079.9393061909,0,124.570776700563,7023.20442029285,0,758.113527802555,0,4930.20098351488,37.0,01/02/2021,13.0
38.0,2021-01-02 13:00:00,1213.38699559217,0,15869.3838281072,0,72.1470140397491,6435.96652375503,0,749.831671658664,0,4379.05076574432,38.0,01/02/2021,14.0
39.0,2021-01-02 14:00:00,835.906399154068,0,11627.7983268398,0,83.6502943022753,5093.10032297301,0,655.864279866368,0,2929.14461891002,39.0,01/02/2021,15.0
40.0,2021-01-02 15:00:00,781.776270202185,0,9560.91763829794,0,111.761191730259,2244.02291917695,0,265.819374891991,0,1258.80727853851,40.0,01/02/2021,16.0
41.0,2021-01-02 16:00:00,1113.01240829217,0,5886.93165506583,0,63.3538286187333,688.382509406398,0,33.312390653595,0,256.799638386894,41.0,01/02/2021,17.0
42.0,2021-01-02 17:00:00,929.116797751442,0,4437.60569805725,0,27.4129017781557,-31.8491220568237,0,-3.06812481935873,0,-16.7529205273443,42.0,01/02/2021,18.0
43.0,2021-01-02 18:00:00,864.183426648165,0,2751.85803756324,0,27.9588201634959,-21.2064698843703,0,-2.89009496925276,0,-16.7368685434472,43.0,01/02/2021,19.0
44.0,2021-01-02 19:00:00,858.34828355292,0,1314.11627545128,0,-2.43323623180215,-22.7043246345674,0,-3.01032291997367,0,-16.0412825745699,44.0,01/02/2021,20.0
45.0,2021-01-02 20:00:00,1072.24235208873,0,1230.39768941195,0,139.248182432139,-30.3512673066266,0,-2.92015195693298,0,-15.8379574452058,45.0,01/02/2021,21.0
