,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,7518.18523282365,0,2504.83328106268,0,568.939995847176,-29.9623115578894,0,4.87012621521558,0,-15.0599143668967,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,8623.9977935636,0,3011.85741676145,0,600.369888273431,-22.3383137060092,0,4.84290613390092,0,-15.6793854383314,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,9826.85436784268,0,3814.22147366712,0,616.676165191009,-30.1910314934458,0,4.83156443335314,0,-15.9552843188864,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,11252.9866964344,0,5576.88753015612,0,622.802427344512,-21.8046338563776,0,4.82022273280536,0,-15.3254019689402,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,10961.996899217,0,7172.14138320697,0,551.721054176748,-21.8046338563776,0,4.77485593061425,0,-16.5487271940424,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,14762.7250864888,0,9573.08536343047,0,447.335023069585,-31.0296712571527,0,4.80888103225758,0,-15.8719940907943,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,16647.7006088161,0,11713.7895427645,0,193.560983000169,-22.795753577122,0,4.91776135751625,0,-15.2733455763826,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,15923.2333267839,0,13330.6124575467,0,245.666534848269,6.25167823854182,0,39.6052183128384,0,18.9433212516893,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,16359.2526393121,0,15379.2953594943,0,250.549291276014,370.221335687306,0,210.805919741428,0,350.83405764155,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,14151.5175655979,0,16691.7576473455,0,382.771597345088,959.327649702093,0,424.746685514261,0,777.529896157204,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,10910.3408992753,0,17454.964786108,0,292.425392352593,1932.0735356235,0,358.865015372332,0,925.375256659877,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,9796.47612519512,0,14677.8724956911,0,330.285768516634,1591.43331160149,0,321.98180519096,0,1151.877826317,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,7551.25991557592,0,11566.4597484384,0,295.680563304423,1777.38261920885,0,248.562440864978,0,1088.11915671252,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,6850.51326662086,0,9803.44092692108,0,190.51116161773,1139.25399900647,0,175.340422128528,0,750.377281799191,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,6629.65565010856,0,7791.19361289822,0,140.405866686291,691.572845144059,0,76.3795481689516,0,430.652124350028,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,6551.04143361538,0,5116.20160067692,0,67.7083163520237,407.121485290406,0,31.1601880849634,0,177.907927204653,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,6054.89336210086,0,3422.12314469343,0,44.4277596147539,25.0067129541673,0,-1.43585928934861,0,21.8897130704461,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,5162.18306032434,0,1553.27481468119,0,34.7344993855313,-26.2265526104681,0,-3.0305023863661,0,-18.0635682174668,18.0,01/01/2021,18.0
