,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,8746.0538407466,0,3085.4531764916,0,670.157098293046,-37.0997315891041,0,5.52743254302624,0,-17.9967557658028,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,10032.4675023548,0,3710.00541391076,0,707.178516477363,-27.659596324701,0,5.49653864898045,0,-18.737030199308,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,11431.7743876668,0,4698.35731213849,0,726.385756788839,-37.3829356470362,0,5.48366619312804,0,-19.066732257928,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,13090.8223817806,0,6869.60903743519,0,733.60190980698,-26.9987868561928,0,5.47079373727562,0,-18.314016237305,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,12752.3081852349,0,8834.64244122244,0,649.874825874584,-26.9987868561928,0,5.41930391386597,0,-19.7759027236388,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,17173.770590124,0,11792.1247959826,0,526.918028638105,-38.4213505261206,0,5.45792128142321,0,-18.9671995609861,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,19366.5999626682,0,14429.0438117077,0,227.996392689865,-28.2260044405652,0,5.58149685760638,0,-18.2518083017164,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,18523.8128194559,0,16420.6459817821,0,289.371767397851,7.74091091681053,0,44.950615836627,0,22.6374677607177,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,19031.0427246633,0,18944.2132048894,0,295.123189170224,458.412968439414,0,239.257762437634,0,419.250381899855,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,16462.7407710871,0,20560.9040104978,0,450.868465669765,1187.85222031984,0,482.073471672875,0,929.156388333081,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,12692.2157370314,0,21501.0224241341,0,344.449245679081,2392.31907870503,0,407.299950117377,0,1105.83314619847,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,11396.4347761043,0,18080.2006498235,0,389.0451609172,1970.5338350915,0,365.43872368533,0,1376.50609473834,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,8784.53027450804,0,14247.5629980615,0,348.283526860663,2200.77873419029,0,282.110167970318,0,1300.31381522933,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,7969.33781373624,0,12075.8767368675,0,224.403993732354,1410.63941255975,0,199.005592987138,0,896.70872913003,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,7712.40977254856,0,9597.19086428744,0,165.384731058844,856.314669834004,0,86.6882666924916,0,514.633809537965,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,7620.95629690185,0,6302.13619394376,0,79.7539444369949,504.103223119125,0,35.3657852089201,0,212.601840667845,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,7043.77741502176,0,4215.37066237805,0,52.3316671079703,30.9636436672421,0,-1.62965291091551,0,26.1584369150366,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,6005.26983350608,0,1913.32363201803,0,40.913930271694,-32.4740653095466,0,-3.43952020376482,0,-21.5861536492692,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,4422.31495862895,0,1632.08579168133,0,27.5969700464097,-30.586038256666,0,-3.3082211540702,0,-20.2175790663184,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,4720.25191388548,0,1473.63538058776,0,39.5074299317211,-38.9877586419847,0,-3.36485995982082,0,-20.5037355700263,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,6603.14742517145,0,1419.16320204335,0,37.415596623545,-31.0580450198862,0,-3.37000894216178,0,-20.6157098540859,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,8317.53227236609,0,1872.84971701979,0,142.643322695653,-39.648568110493,0,-3.46526511546964,0,-20.3668781117312,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,9180.72314896427,0,2146.638370547,0,154.016266527472,-29.0756166143615,0,-3.40862630971902,0,-19.6141620911083,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,8296.96306441471,0,3279.10099526002,0,307.638354615715,-29.2644193196496,0,-3.38545588918468,0,-20.422865253761,24.0,01/01/2021,24.0
25.0,2021-01-02 00:00:00,8003.00109600433,0,4995.70401895072,0,153.881887514098,-37.1941329417482,0,-3.44724367727626,0,-19.8878770076984,25.0,01/02/2021,1.0
26.0,2021-01-02 01:00:00,8283.64955643499,0,8427.23399929997,0,422.98034109438,-27.565194972057,0,-3.40090283620758,0,-20.0558384337878,26.0,01/02/2021,2.0
27.0,2021-01-02 02:00:00,7846.72116067037,0,12039.6861042848,0,824.692963672227,-27.7539976773451,0,-3.30049768055875,0,-20.1367087500531,27.0,01/02/2021,3.0
28.0,2021-01-02 03:00:00,6650.44797000402,0,14450.1188027229,0,607.531998760688,-37.4773369996803,0,-3.46783960664012,0,-19.6888116138147,28.0,01/02/2021,4.0
29.0,2021-01-02 04:00:00,5851.46482210891,0,17644.9508722005,0,354.456002874939,-27.565194972057,0,-3.41634978323047,0,-19.8816562141396,29.0,01/02/2021,5.0
30.0,2021-01-02 05:00:00,4734.43596197087,0,21270.190747875,0,479.361295805329,-36.3445207679519,0,-3.40347732737806,0,-18.7930173413378,30.0,01/02/2021,6.0
31.0,2021-01-02 06:00:00,3041.21387279965,0,24162.896215671,0,377.860347704104,-27.659596324701,0,-3.39317936269613,0,-18.9609787674272,31.0,01/02/2021,7.0
32.0,2021-01-02 07:00:00,2712.47346744035,0,23774.5763149478,0,483.88538925556,66.7417563193298,0,7.66168572335635,0,42.767955717212,32.0,01/02/2021,8.0
