,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,8570.64403961475,0,3002.50747714461,0,655.69751222935,-36.0801001560735,0,5.43353163905329,0,-17.5772069945305,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,9831.25754395607,0,3610.26998574658,0,691.920141019658,-26.8994130934593,0,5.40316257539766,0,-18.3002238048828,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,11202.5000991205,0,4572.05219235687,0,710.712957989149,-36.3555207679519,0,5.39050879887448,0,-18.6222396952077,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,12828.2744267312,0,6684.93453639532,0,717.773412312342,-26.2567649990764,0,5.3778550223513,0,-17.8870713418243,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,12496.5494300895,0,8597.14229007737,0,635.852858489179,-26.2567649990764,0,5.32723991625858,0,-19.3148776479822,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,16829.3355181761,0,11475.1191627609,0,515.549027842602,-37.3653963448394,0,5.36520124582812,0,-18.5250273509587,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,18978.1857692608,0,14041.1503447158,0,223.07704844848,-27.4502543172162,0,5.48667750045064,0,-17.8263136266687,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,18152.3014633599,0,15979.2126211771,0,283.128162747911,7.52816339134357,0,44.1869876189429,0,22.1097325451422,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,18649.358426756,0,18434.9392269759,0,288.755489471052,445.814163760541,0,235.193213481033,0,409.476621291525,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,16132.5660274458,0,20008.1688157618,0,441.140341623382,1155.20585308873,0,473.883930793073,0,907.495460879384,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,12437.6621887805,0,20923.0141901304,0,337.01726663244,2326.56971540767,0,400.380673725228,0,1080.05344769296,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,11167.8692545458,0,17594.1537706617,0,380.650962002834,1916.37661745007,0,359.230592471848,0,1344.41634210672,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,8608.34879466059,0,13864.5482481153,0,340.7688177812,2140.29357490723,0,277.317635526698,0,1270.00029258407,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,7809.5057355769,0,11751.2430497323,0,219.562160573122,1371.87006776643,0,195.624854293051,0,875.804236654196,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,7557.73061219999,0,9339.19125694612,0,161.816321862765,832.780123449726,0,85.2155926177002,0,502.636425939689,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,7468.11131643236,0,6132.71696633421,0,78.0331404248562,490.248689143593,0,34.7649856197834,0,207.645567315961,16.0,01/01/2021,16.0
