,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,6641.1362271644,0,2090.10478432774,0,496.642065528697,-24.8641543927361,0,4.40062169535083,0,-12.9621705105352,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,7617.94800156988,0,2513.18027594051,0,524.078010984909,-18.5373975498007,0,4.37602576598697,0,-13.4953534662053,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,8680.48292511118,0,3182.695874759,0,538.312171192559,-25.0539570980241,0,4.36577746208536,0,-13.7328215052853,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,9940.24692118708,0,4653.51502495679,0,543.65993987132,-18.0945245707952,0,4.35552915818375,0,-13.1906774915367,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,9683.20312348994,0,5984.64062748163,0,481.611217249723,-18.0945245707952,0,4.31453594257731,0,-14.2436018157592,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,13040.5497267493,0,7988.05719732177,0,390.49001909207,-25.749900350747,0,4.34528085428214,0,-13.6611330406574,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,14705.6296417788,0,9774.32220780514,0,168.964261793243,-18.9170029603768,0,4.44366457173758,0,-13.1458722011442,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,14065.6765463039,0,11123.4456545214,0,214.448511598568,5.18794061120702,0,35.787077224418,0,16.3046451738118,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,14450.8311497755,0,12832.9254699263,0,218.71079278015,307.227312292943,0,190.483174958423,0,301.965254599903,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,12500.6438473914,0,13928.0816736652,0,334.130977113176,796.09581354656,0,383.79898111525,0,669.225258888721,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,9637.57315802092,0,14564.9236160894,0,255.265497119387,1603.32671913669,0,324.268633411585,0,796.476764132312,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,8653.64851740286,0,12247.6380998823,0,288.3147739448,1320.64722339433,0,290.941149123553,0,991.429063158893,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,6670.35251633869,0,9651.38599870764,0,258.107017907109,1474.95682279353,0,224.599778646879,0,936.551543486222,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,6051.35287582416,0,8180.27249124503,0,166.30199582157,945.407275039835,0,158.436728658092,0,645.85481942002,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,5856.25984836571,0,6501.19557619163,0,122.563820705896,573.900113222669,0,69.0161777949944,0,370.665206358644,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,5786.8165312679,0,4269.10546262917,0,59.1042962913299,337.84881541275,0,28.1561901392801,0,153.12656044523,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,5348.54761001451,0,2855.5177749187,0,38.7821114053136,20.7517624448281,0,-1.29743527394368,0,18.8406246100244,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,4559.97822233739,0,1296.09708801202,0,30.3206201811293,-21.7640435396977,0,-2.73834680250988,0,-15.5474357661795,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,3357.9939724193,0,1105.58486112089,0,20.4516466976065,-20.4986921711107,0,-2.63381410271347,0,-14.5617193775456,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,3584.22627592365,0,998.249587058509,0,29.2782866211474,-26.1295057613232,0,-2.67890663988055,0,-14.7678237133509,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,5013.96428344764,0,961.349801362235,0,27.7280644156967,-20.8150300132574,0,-2.68300596144119,0,-14.8484732360573,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,6315.7471815774,0,1268.67981134653,0,105.710548463769,-26.5723787403286,0,-2.75884341031309,0,-14.6692520744875,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,6971.19343264285,0,1454.145913698,0,114.138844351648,-19.486411076241,0,-2.71375087314602,0,-14.1271080607388,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,6300.12837627648,0,2221.28299684002,0,227.98556974381,-19.6129462130997,0,-2.69530392612312,0,-14.7095768358407,24.0,01/01/2021,24.0
25.0,2021-01-02 00:00:00,6076.91439733622,0,3384.12034596715,0,114.039258342732,-24.9274219611654,0,-2.74449578485084,0,-14.3242513384656,25.0,01/02/2021,1.0
26.0,2021-01-02 01:00:00,6290.01903762333,0,5708.65966619998,0,313.463560729586,-18.4741299813713,0,-2.70760189080505,0,-14.4452256225252,26.0,01/02/2021,2.0
27.0,2021-01-02 02:00:00,5958.24644044691,0,8155.75673618985,0,611.165975781485,-18.6006651182301,0,-2.6276651203725,0,-14.5034725000354,27.0,01/02/2021,3.0
28.0,2021-01-02 03:00:00,5049.88098000268,0,9788.5985351486,0,450.231665840459,-25.1172246664535,0,-2.76089307109342,0,-14.1808744092098,28.0,01/02/2021,4.0
29.0,2021-01-02 04:00:00,4443.1895480726,0,11952.7972481337,0,262.681335249959,-18.4741299813713,0,-2.71989985548698,0,-14.3197708094264,29.0,01/02/2021,5.0
30.0,2021-01-02 05:00:00,3594.99664131391,0,14408.5568319166,0,355.246530536886,-24.3580138453013,0,-2.70965155158537,0,-13.5356782275585,30.0,01/02/2021,6.0
31.0,2021-01-02 06:00:00,2309.2832485331,0,16368.0931437806,0,280.025898469403,-18.5373975498007,0,-2.70145290846409,0,-13.6566525116181,31.0,01/02/2021,7.0
32.0,2021-01-02 07:00:00,2059.66097829357,0,16105.0428766319,0,358.599259503707,44.7301708795532,0,6.09979048223757,0,30.803637144808,32.0,01/02/2021,8.0
33.0,2021-01-02 08:00:00,1979.67947461813,0,16702.1886393441,0,489.730796509964,1394.79681359354,0,136.115922760388,0,473.632244209528,33.0,01/02/2021,9.0
34.0,2021-01-02 09:00:00,1897.52914768125,0,18642.5707034763,0,463.204403268514,3676.09879601918,0,431.650361692642,0,1529.518198127,34.0,01/02/2021,10.0
35.0,2021-01-02 10:00:00,1957.94207472574,0,19433.3194443601,0,335.136795803223,4226.65317649142,0,626.482916826908,0,2928.80981972834,35.0,01/02/2021,11.0
36.0,2021-01-02 11:00:00,1828.41907546745,0,18368.8394727185,0,168.160934654658,5339.78277543747,0,607.44976682084,0,4059.17560786518,36.0,01/02/2021,12.0
37.0,2021-01-02 12:00:00,1557.31889930257,0,16218.2232449527,0,106.045821360451,5636.38113623428,0,672.069422242044,0,4128.4445868119,37.0,01/02/2021,13.0
38.0,2021-01-02 13:00:00,1047.39959647374,0,12817.4296624858,0,61.4180112317993,5165.10101900402,0,664.727537326931,0,3666.92321259545,38.0,01/02/2021,14.0
39.0,2021-01-02 14:00:00,721.557119323255,0,9391.57366147183,0,71.2106354418203,4087.40125837841,0,581.425223893094,0,2452.80289512802,39.0,01/02/2021,15.0
40.0,2021-01-02 15:00:00,674.831816161748,0,7722.18951063836,0,95.1411533842071,1800.91133534156,0,235.649499913593,0,1054.09822283081,40.0,01/02/2021,16.0
41.0,2021-01-02 16:00:00,960.755926633738,0,4754.77392405266,0,53.9324628949867,552.452407525118,0,29.531512522876,0,215.038510709515,41.0,01/02/2021,17.0
42.0,2021-01-02 17:00:00,802.016638201153,0,3584.1781584458,0,23.3363214225245,-25.560097645459,0,-2.71989985548698,0,-14.0285364218755,42.0,01/02/2021,18.0
43.0,2021-01-02 18:00:00,745.965941318532,0,2222.62863005059,0,23.8010561307967,-17.0189759074962,0,-2.5620759754022,0,-14.0150948347577,43.0,01/02/2021,19.0
44.0,2021-01-02 19:00:00,740.929026842336,0,1061.38922036102,0,-2.07138898544172,-18.2210597076539,0,-2.66865833597894,0,-13.4326260596559,44.0,01/02/2021,20.0
45.0,2021-01-02 20:00:00,925.563081670985,0,993.771151529559,0,118.540545945711,-24.3580138453013,0,-2.58872156554639,0,-13.2623659561646,45.0,01/02/2021,21.0
46.0,2021-01-02 21:00:00,1249.76118652501,0,2600.2679752875,0,242.867039009412,-18.5373975498007,0,-2.6461120673954,0,-13.6252888083434,46.0,01/02/2021,22.0
47.0,2021-01-02 22:00:00,1477.9055508392,0,3303.90799130545,0,376.123077539199,-24.5478165505893,0,-2.6461120673954,0,-13.2041190786544,47.0,01/02/2021,23.0
48.0,2021-01-02 23:00:00,1384.77180030753,0,4361.28133755365,0,296.092441241098,-17.2087786127843,0,-2.65636037129701,0,-12.7471051166515,48.0,01/02/2021,24.0
49.0,2021-01-03 00:00:00,1785.84567577873,0,6157.30218881371,0,245.336772030515,867.714701008589,0,-2.65636037129701,0,-13.8672373764627,49.0,01/03/2021,1.0
