,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,5939.497022637,0,1758.32198693978,0,438.803721273914,-20.7856286606134,0,4.02501807945902,0,-11.283975425446,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,6813.1081679749,0,2114.23856328376,0,463.044509154091,-15.4966646248339,0,4.0025214716558,0,-11.7481278885044,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,7763.38577092599,0,2677.4753956325,0,475.6209759938,-20.9442975816868,0,3.99314788507113,0,-11.9548512544044,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,8890.05510098923,0,3914.81702079733,0,480.345949892767,-15.1264371423294,0,3.98377429848646,0,-11.4828979096139,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,8660.16810290828,0,5034.64002290136,0,425.523347708102,-15.1264371423294,0,3.94627995214776,0,-12.3995015131327,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,11662.8094389578,0,6720.03466443481,0,345.014015910058,-21.5260836256225,0,3.97440071190178,0,-11.8924442005478,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,13151.972868149,0,8222.74833983762,0,149.286884827703,-15.8140024669807,0,4.06438714311465,0,-11.4438935009535,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,12579.6311219199,0,9357.7122121012,0,189.474092998806,4.33695050933919,0,32.7325643536817,0,14.1937043115099,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,12924.0939581463,0,10795.8295582719,0,193.239993983458,256.832093577452,0,174.224979132019,0,262.870212166586,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,11179.9448728262,0,11717.140894721,0,295.218480927647,665.510344622134,0,351.040817596042,0,582.581549073934,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,8619.35896501744,0,12252.8906800745,0,225.537580932823,1340.32926594724,0,296.591527842987,0,693.35797011026,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,7739.38643116905,0,10303.4505832353,0,254.737978287334,1104.01835282861,0,266.108624269628,0,863.070052632411,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,5965.62659694891,0,8119.32699892303,0,228.048181589257,1233.01618566127,0,205.429648872399,0,815.297452905185,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,5412.0245631868,0,6881.73774270419,0,146.934663184641,790.32989586653,0,144.913773881743,0,562.236849516683,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,5237.54320697142,0,5469.19714682636,0,108.29018392158,479.761927685558,0,63.1254814958287,0,322.675671965536,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,5175.43660938992,0,3591.42855219098,0,52.221080242775,282.430679510625,0,25.7529917827334,0,133.301467037692,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,4783.47100834543,0,2402.23347909892,0,34.2655928377613,17.3478020373567,0,-1.18669606161973,0,16.401353841687,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,4078.21435194782,0,1090.35490667668,0,26.7895168176078,-18.1940362830815,0,-2.5046223354249,0,-13.5345298051495,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,3003.22031034942,0,930.084550934074,0,18.0698722480054,-17.1362434759256,0,-2.40901175226122,0,-12.6764328146213,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,3205.55106326971,0,839.787655882091,0,25.8685721842895,-21.8434214677693,0,-2.45025553323379,0,-12.855853094459,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,4484.2365695397,0,808.745334468529,0,24.4988870130806,-17.4006916777145,0,-2.45400496786766,0,-12.9260610300477,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,5648.48548464783,0,1067.28984278877,0,93.3996237198073,-22.2136489502739,0,-2.52336950859425,0,-12.7700433954062,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,6234.68352720237,0,1223.31509474833,0,100.84637029304,-16.2900092302008,0,-2.48212572762168,0,-12.2980900506157,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,5634.51681356373,0,1868.67699736668,0,201.434641453175,-16.3957885109164,0,-2.46525327176927,0,-12.8051473632006,24.0,01/01/2021,24.0
25.0,2021-01-02 00:00:00,5434.88549778019,0,2846.92578830596,0,100.758381952277,-20.8385183009712,0,-2.5102464873757,0,-12.4697094487214,25.0,01/02/2021,1.0
26.0,2021-01-02 01:00:00,5625.47553135278,0,4802.46822183332,0,276.957967274655,-15.4437749844761,0,-2.47650157567087,0,-12.5750213521044,26.0,01/02/2021,2.0
27.0,2021-01-02 02:00:00,5328.7548670391,0,6861.11361349154,0,539.990313151238,-15.5495542651917,0,-2.40338760031042,0,-12.6257270833628,27.0,01/02/2021,3.0
28.0,2021-01-02 03:00:00,4516.35865000224,0,8234.75844595717,0,397.798221533716,-20.9971872220446,0,-2.52524422591118,0,-12.3448953410082,28.0,01/02/2021,4.0
29.0,2021-01-02 04:00:00,3973.76445672717,0,10055.4127067781,0,232.089779374966,-15.4437749844761,0,-2.48774987957248,0,-12.4658090078553,29.0,01/02/2021,5.0
30.0,2021-01-02 05:00:00,3215.18353442826,0,12121.3455265972,0,313.874942114072,-20.362511537751,0,-2.47837629298781,0,-11.7832318562988,30.0,01/02/2021,6.0
31.0,2021-01-02 06:00:00,2065.30637377759,0,13769.8254531505,0,247.414415391169,-15.4966646248339,0,-2.47087742372007,0,-11.8885437596818,31.0,01/02/2021,7.0
