,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,10149.3322498014,0,3749.01877126752,0,785.833786802612,-45.2567830533495,0,6.27863977480985,0,-21.3531459359812,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,11642.1471695448,0,4507.88883922427,0,829.245520138999,-33.7410621746346,0,6.24354723764277,0,-22.2314813547098,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,13265.9686960372,0,5708.79827039149,0,851.768147186359,-45.6022546797109,0,6.22892534715649,0,-22.6226727596897,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,15191.2060221763,0,8347.00504575412,0,860.229889764087,-32.9349617131246,0,6.2143034566702,0,-21.7295754011506,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,14798.3782263982,0,10734.643650383,0,762.050564957825,-32.9349617131246,0,6.15581589472507,0,-23.4641033288919,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,19929.2511657071,0,14328.1698617566,0,617.870035002128,-46.8689839763696,0,6.19968156618392,0,-22.5045772412052,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,22473.9135099278,0,17532.1915476428,0,267.351146620946,-34.4320054273575,0,6.34005171485224,0,-21.6557657020978,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,21495.9036682239,0,19952.1128666226,0,339.320604597374,9.44289112054621,0,51.0596415780997,0,26.8593494853217,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,22084.5171079218,0,23018.4050281982,0,346.064786763608,559.203405870395,0,271.774154090442,0,497.440466766489,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,19104.1387202175,0,24982.7855683862,0,528.693458040824,1449.02315816869,0,547.589798711292,0,1102.44380796265,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,14728.6441230384,0,26125.0882961639,0,403.90507805221,2918.31398508393,0,462.654161254572,0,1312.07073424257,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,13224.9589485719,0,21968.5756831176,0,456.198752232134,2403.79157622294,0,415.103773393181,0,1633.2241157913,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,10193.9821132876,0,17311.6809976307,0,408.401199496366,2684.6600084548,0,320.450427519277,0,1542.82199639141,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,9247.99443901096,0,14672.9462339492,0,263.138659006211,1720.79417090637,0,226.051502539835,0,1063.9446689367,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,8949.84305533713,0,11661.187723018,0,193.932004627477,1044.59104090823,0,98.4696592908231,0,610.61287832418,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,8843.71614065783,0,7657.49001482015,0,93.5203765341049,614.939494923375,0,40.1721819220135,0,252.252027482922,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,8173.93061835993,0,5121.93925401762,0,61.3647042430748,37.7715644821848,0,-1.85113133556341,0,31.0369784517114,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,6968.79757428521,0,2324.8079946887,0,47.9761369987371,-39.6140798227792,0,-3.90696913793477,0,-25.611965571329,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,5131.86228276871,0,1983.08641205496,0,32.3605189456119,-37.3109356470362,0,-3.75782585497469,0,-23.9881521921669,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,5477.60233919336,0,1790.5592429406,0,46.326858805437,-47.5599272290925,0,-3.82216217311433,0,-24.3276768078099,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,7662.60285298733,0,1724.37213583076,0,43.8739514287772,-37.886721690972,0,-3.82801092930885,0,-24.460534266105,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,9652.05566622523,0,2275.6296541353,0,167.265172183576,-48.3660276906025,0,-3.93621291890734,0,-24.1652954698937,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,10653.7429598452,0,2608.30000844633,0,180.601214644688,-35.4684203064418,0,-3.8718766007677,0,-23.2721981113546,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,9628.18618984021,0,3984.3129942067,0,360.740211196985,-35.6987347240161,0,-3.84555719789239,0,-24.2317241990412,24.0,01/01/2021,24.0
25.0,2021-01-02 00:00:00,9287.05889511641,0,6070.0931342731,0,180.443640295009,-45.3719402621366,0,-3.91574227222654,0,-23.596960787187,25.0,01/02/2021,1.0
26.0,2021-01-02 01:00:00,9612.73656897611,0,10239.6168880333,0,495.991528004242,-33.6259049658475,0,-3.86310346647593,0,-23.7962469746296,26.0,01/02/2021,2.0
27.0,2021-01-02 02:00:00,9105.70430748601,0,14628.9723496814,0,967.044288932722,-33.8562193834218,0,-3.74905272068292,0,-23.8921995833983,27.0,01/02/2021,3.0
28.0,2021-01-02 03:00:00,7717.49263000492,0,17557.7989811058,0,712.398887374175,-45.7174118884981,0,-3.9391372970046,0,-23.3607697502179,28.0,01/02/2021,4.0
29.0,2021-01-02 04:00:00,6790.31500479978,0,21439.7199549118,0,415.639114624925,-33.6259049658475,0,-3.88064973505946,0,-23.5895798172817,29.0,01/02/2021,5.0
30.0,2021-01-02 05:00:00,5494.06217574217,0,25844.6133585138,0,562.104472650958,-44.3355253830523,0,-3.86602784457318,0,-22.2979100838573,30.0,01/02/2021,6.0
31.0,2021-01-02 06:00:00,3529.16762231069,0,29359.4315969312,0,443.083313860572,-33.7410621746346,0,-3.85433033218416,0,-22.4971962712999,31.0,01/02/2021,7.0
32.0,2021-01-02 07:00:00,3147.68179353821,0,28887.5986071584,0,567.409475756796,81.4161466125142,0,8.70294921743554,0,50.7441680988146,32.0,01/02/2021,8.0
33.0,2021-01-02 08:00:00,3025.44987013324,0,29958.6983387974,0,774.898126934934,2538.75582492148,0,194.205025060711,0,780.234947717469,33.0,01/02/2021,9.0
34.0,2021-01-02 09:00:00,2899.90343741562,0,33439.1596230398,0,732.925572658942,6691.0944593685,0,615.862329769844,0,2519.64169656616,34.0,01/02/2021,10.0
35.0,2021-01-02 10:00:00,2992.22963699719,0,34857.5248146602,0,530.284958972575,7693.19249023427,0,893.842014182664,0,4824.7555028353,35.0,01/02/2021,11.0
36.0,2021-01-02 11:00:00,2794.28580502365,0,32948.168199984,0,266.080046866874,9719.26842163536,0,866.68623917154,0,6686.85611441949,36.0,01/02/2021,12.0
37.0,2021-01-02 12:00:00,2379.97631538805,0,29090.6101157466,0,167.79567249416,10259.1254164295,0,958.883107443747,0,6800.96590915516,37.0,01/02/2021,13.0
38.0,2021-01-02 13:00:00,1600.69092686851,0,22990.6102145572,0,97.1813539249654,9401.31936817404,0,948.407985099375,0,6040.68172309166,38.0,01/02/2021,14.0
39.0,2021-01-02 14:00:00,1102.72138542597,0,16845.655879365,0,112.676164976671,7439.73147369375,0,829.555410470673,0,4040.60864106803,39.0,01/02/2021,15.0
40.0,2021-01-02 15:00:00,1031.31332962987,0,13851.2832695037,0,150.54128120438,3277.94994812619,0,336.215749841588,0,1736.46174185648,40.0,01/02/2021,16.0
41.0,2021-01-02 16:00:00,1468.27753216185,0,8528.63302742988,0,85.3370153074756,1005.55274712938,0,42.1344396252726,0,354.242269634111,41.0,01/02/2021,17.0
42.0,2021-01-02 17:00:00,1225.68383670211,0,6428.93662381731,0,36.9249226079617,-46.5235123500081,0,-3.88064973505946,0,-23.1098167734384,42.0,01/02/2021,18.0
43.0,2021-01-02 18:00:00,1140.02422575064,0,3986.72665509275,0,37.6602695731273,-30.977289163743,0,-3.65547262157071,0,-23.0876738637225,43.0,01/02/2021,19.0
44.0,2021-01-02 19:00:00,1132.32654921095,0,1903.81273732854,0,-3.27754647330983,-33.1652761306989,0,-3.80754028262805,0,-22.1281477760358,44.0,01/02/2021,20.0
45.0,2021-01-02 20:00:00,1414.49398306347,0,1782.52627780419,0,187.566000900471,-44.3355253830523,0,-3.69348953683504,0,-21.8476709196351,45.0,01/02/2021,21.0
46.0,2021-01-02 21:00:00,1909.95050862918,0,4664.09795469375,0,384.287071517255,-33.7410621746346,0,-3.77537212355823,0,-22.445529481963,46.0,01/02/2021,22.0
47.0,2021-01-02 22:00:00,2258.61267653853,0,5926.21631739332,0,595.137308821864,-44.6809970094138,0,-3.77537212355823,0,-21.7517183108664,47.0,01/02/2021,23.0
48.0,2021-01-02 23:00:00,2116.2808005638,0,7822.82578551503,0,468.505308942014,-31.3227607901045,0,-3.78999401404451,0,-20.9988593805277,48.0,01/02/2021,24.0
