,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,5764.08722150515,0,1675.37628759279,0,424.344135210219,-19.7659972275827,0,3.93111717548607,0,-10.8644266541737,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,6611.89820957615,0,2014.50313511957,0,447.786133696386,-14.7364813935922,0,3.90914539807301,0,-11.3113214940792,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,7534.11148237969,0,2551.17027585087,0,459.948177194109,-19.9168827026025,0,3.89999049081757,0,-11.5103586916842,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,8627.50714593977,0,3730.14251975746,0,464.517452398128,-14.3844152852129,0,3.89083558356213,0,-11.0559530141332,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,8404.40934776287,0,4797.13987175629,0,411.501380322697,-14.3844152852129,0,3.85421595454037,0,-11.938476437476,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,11318.3743670099,0,6403.02903121306,0,333.645015114555,-20.4701294443414,0,3.88168067630669,0,-11.4502719905204,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,12763.5586747416,0,7834.85487284574,0,144.367540586317,-15.0382523436316,0,3.96956778595892,0,-11.0183988259059,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,12208.1197658239,0,8916.27885149614,0,183.230488348866,4.12420298387222,0,31.9689361359976,0,13.6659690959344,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,12542.409660239,0,10286.5555803583,0,186.872294284285,244.23328889858,0,170.160430175418,0,253.096451558257,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,10849.7701291848,0,11164.405699985,0,285.490356881265,632.863977391027,0,342.85127671624,0,560.920621620237,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,8364.80541676656,0,11674.8824460708,0,218.105601886182,1274.57990264988,0,289.672251450838,0,667.578271604747,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,7510.8209096106,0,9817.40370407351,0,246.343779372967,1049.86113518718,0,259.900493056146,0,830.98030000079,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,5789.44511710147,0,7736.31224897688,0,220.533472509794,1172.53102637821,0,200.637116428779,0,784.983930259926,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,5252.19248502746,0,6557.10405556898,0,142.092830025409,751.560551073203,0,141.533035187656,0,541.332357040849,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,5082.86404662285,0,5211.19753948504,0,104.721774725501,456.22738130128,0,61.6528074210372,0,310.678288367259,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,5022.59162892042,0,3422.00932458143,0,50.5002762306362,268.576145535094,0,25.1521921935967,0,128.345193685807,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,4642.20185792815,0,2288.91240514397,0,33.1364631958732,16.4968119354889,0,-1.15901125853874,0,15.7915361496026,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,3957.77338435043,0,1038.91936134285,0,25.9067409767274,-17.3015344689274,0,-2.44619121865365,0,-13.0313033148921,18.0,01/01/2021,18.0
