,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,10850.9714543288,0,4080.80156865547,0,843.672131057395,-49.3353087854722,0,6.65424339070165,0,-23.0313410210704,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,12446.9870031398,0,4906.83055188102,0,890.279021969817,-36.7817950996014,0,6.61705153197393,0,-23.9787069324107,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,14183.0658502224,0,6214.01874951799,0,914.459342385119,-49.7119141960483,0,6.60155492417071,0,-24.4006430105706,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,16241.3978423742,0,9085.70304991359,0,923.54387974264,-35.9030491415904,0,6.5860583163675,0,-23.4373549830734,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,15821.4132469799,0,11684.6442549633,0,818.138434499445,-35.9030491415904,0,6.52407188515463,0,-25.3082036315184,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,21306.9914534987,0,15596.1923946435,0,663.34603818414,-51.0928007014941,0,6.57056170856428,0,-24.2732660813148,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,24027.5702835576,0,19083.7654156103,0,287.028523586486,-37.5350059207536,0,6.71932914347517,0,-23.3577444022885,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,22981.9490926078,0,21717.8463090429,0,364.295023197135,10.293881222414,0,54.114154448836,0,28.9702903476236,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,23611.254299551,0,25055.5009398526,0,371.535585560299,609.598624585885,0,288.032349916846,0,536.535509199806,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,20424.8376947828,0,27193.7263473304,0,567.605954226353,1579.60862709312,0,580.347962230501,0,1189.08751777744,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,15746.8583160418,0,28437.1212321788,0,433.632994238774,3181.31143827337,0,490.33126682317,0,1415.18952826462,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,14139.2210348057,0,23912.7631997647,0,489.775547889601,2620.42044678867,0,439.936298247106,0,1761.58312631779,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,10898.7080326774,0,18843.7399974153,0,438.460035814217,2926.60064558706,0,339.620557293757,0,1664.07608697244,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,9887.32275164831,0,15971.4809824901,0,282.505991643139,1875.87155007967,0,239.574457316184,0,1147.56263884004,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,9568.55969673141,0,12693.1861523833,0,208.205641411793,1138.72922644534,0,104.360355589989,0,658.602412717287,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,9455.09606253581,0,8335.16692525835,0,100.40359258266,670.3576308255,0,42.5753802785601,0,272.07712089046,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,8739.00722002902,0,5575.22354983741,0,65.8812228106271,41.1755248896562,0,-1.96187054788735,0,33.4762492200488,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,7450.56144467478,0,2530.55017602404,0,51.5072403622587,-43.1840870793955,0,-4.14069360501975,0,-27.6248715323589,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,5486.63594483859,0,2158.58672224178,0,34.742293395213,-40.6733843422213,0,-3.98262820542693,0,-25.8734387550912,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,5856.2775518473,0,1949.02117411702,0,49.7365732422949,-51.8460115226463,0,-4.05081327976109,0,-26.2396474267017,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,8192.33056689527,0,1876.97660272447,0,47.1031288313933,-41.3010600265149,0,-4.05701192288238,0,-26.3829464721145,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,10319.3173631548,0,2477.01962269305,0,179.576096927537,-52.7247574806573,0,-4.17168682062619,0,-26.0645041489749,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,11390.2528652857,0,2839.130827396,0,193.893688703296,-38.664822152482,0,-4.10350174629203,0,-25.1012161214777,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,10293.797752553,0,4336.91899368003,0,387.29113948762,-38.9158924261994,0,-4.07560785224624,0,-26.1361536716813,24.0,01/01/2021,24.0
25.0,2021-01-02 00:00:00,9929.08779467244,0,6607.28769193429,0,193.724516685465,-49.4608439223309,0,-4.14999156970168,0,-25.4515026769312,25.0,01/02/2021,1.0
26.0,2021-01-02 01:00:00,10277.2800752467,0,11145.8083324,0,532.497121459173,-36.6562599627427,0,-4.0942037816101,0,-25.6664512450505,26.0,01/02/2021,2.0
27.0,2021-01-02 02:00:00,9735.19588089383,0,15923.6154723797,0,1038.21995156297,-36.9073302364601,0,-3.973330240745,0,-25.7699450000708,27.0,01/02/2021,3.0
28.0,2021-01-02 03:00:00,8251.01496000537,0,19111.6390702972,0,764.832331680918,-49.837449332907,0,-4.17478614218683,0,-25.1967488184196,28.0,01/02/2021,4.0
29.0,2021-01-02 04:00:00,7259.74009614521,0,23337.1044962674,0,446.230670499918,-36.6562599627427,0,-4.11279971097396,0,-25.4435416188528,29.0,01/02/2021,5.0
30.0,2021-01-02 05:00:00,5873.87528262782,0,28131.8246638333,0,603.476061073772,-48.3310276906025,0,-4.09730310317074,0,-24.0503564551171,30.0,01/02/2021,6.0
31.0,2021-01-02 06:00:00,3773.14449706621,0,31957.6992875613,0,475.694796938806,-36.7817950996014,0,-4.08490581692817,0,-24.2653050232363,31.0,01/02/2021,7.0
