,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,9447.693045274,0,3417.23597387956,0,727.995442547829,-41.1782573212268,0,5.90303615891804,0,-19.674950850892,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,10837.3073359498,0,4108.94712656752,0,768.212018308181,-30.7003292496678,0,5.87004294331161,0,-20.4842557770089,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,12348.871541852,0,5203.57779126499,0,789.076951987599,-41.4925951633736,0,5.85629577014226,0,-20.8447025088088,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,14141.0142019785,0,7608.30704159465,0,796.915899785533,-29.9668742846587,0,5.84254859697291,0,-20.0217958192278,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,13775.3432058166,0,9784.64304580272,0,705.962695416205,-29.9668742846587,0,5.78755990429552,0,-21.6200030262654,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,18551.5108779156,0,13060.1473288696,0,572.394031820117,-42.6451672512451,0,5.82880142380357,0,-20.7358884010957,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,20920.256736298,0,15980.6176796752,0,247.673769655405,-31.3290049339614,0,5.96077428622931,0,-19.9537870019071,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,20009.8582438399,0,18186.3794242024,0,314.346185997613,8.59190101867837,0,48.0051287073633,0,24.7484086230197,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,20557.7799162925,0,20981.3091165438,0,320.593987966916,508.808187154904,0,255.515958264038,0,458.345424333172,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,17783.4397456523,0,22771.844789442,0,489.780961855294,1318.43768924427,0,514.831635192084,0,1015.80009814787,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,13710.4299300349,0,23813.055360149,0,374.177161865645,2655.31653189448,0,434.977055685975,0,1208.95194022052,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,12310.6968623381,0,20024.3881664705,0,422.621956574667,2187.16270565722,0,390.271248539255,0,1504.86510526482,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,9489.25619389783,0,15779.6219978461,0,378.342363178514,2442.71937132255,0,301.280297744798,0,1421.56790581037,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,8608.6661263736,0,13374.4114854084,0,243.771326369283,1565.71679173306,0,212.528547763487,0,980.326699033367,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,8331.12641394284,0,10629.1892936527,0,179.658367843161,950.452855371116,0,92.5789629916574,0,562.623343931073,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,8232.33621877984,0,6979.81310438196,0,86.6371604855499,559.52135902125,0,37.7689835654668,0,232.426934075384,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,7608.85401669085,0,4668.65495819784,0,56.8481856755226,34.3676040747135,0,-1.74039212323946,0,28.597707683374,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,6487.03370389565,0,2119.06581335337,0,44.4450336352156,-36.0440725661629,0,-3.67324467084979,0,-23.5990596102991,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,4777.08862069883,0,1807.58610186815,0,29.9787444960108,-33.9484869518511,0,-3.53302350452244,0,-22.1028656292427,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,5098.92712653942,0,1632.09731176418,0,42.9171443685791,-43.2738429355386,0,-3.59351106646758,0,-22.4157061889181,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,7132.87513907939,0,1571.76766893706,0,40.6447740261611,-34.4723833554291,0,-3.59900993573531,0,-22.5381220600954,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,8984.79396929566,0,2074.23968557755,0,154.954247439615,-44.0072979005477,0,-3.70073901718849,0,-22.2660867908125,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,9917.23305440475,0,2377.46918949666,0,167.30874058608,-32.2720184604017,0,-3.64025145524336,0,-21.4431801012314,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,8962.57462712746,0,3631.70699473336,0,334.18928290635,-32.4815770218329,0,-3.61550654353853,0,-22.3272947264011,24.0,01/01/2021,24.0
25.0,2021-01-02 00:00:00,8645.02999556037,0,5532.89857661191,0,167.162763904554,-41.2830366019424,0,-3.6814929747514,0,-21.7424188974427,25.0,01/02/2021,1.0
26.0,2021-01-02 01:00:00,8948.19306270555,0,9333.42544366664,0,459.485934549311,-30.5955499689522,0,-3.63200315134175,0,-21.9260427042087,26.0,01/02/2021,2.0
27.0,2021-01-02 02:00:00,8476.21273407819,0,13334.3292269831,0,895.868626302475,-30.8051085303834,0,-3.52477520062084,0,-22.0144541667257,27.0,01/02/2021,3.0
28.0,2021-01-02 03:00:00,7183.97030000447,0,16003.9588919143,0,659.965443067432,-41.5973744440892,0,-3.70348845182236,0,-21.5247906820163,28.0,01/02/2021,4.0
29.0,2021-01-02 04:00:00,6320.88991345434,0,19542.3354135562,0,385.047558749932,-30.5955499689522,0,-3.64849975914497,0,-21.7356180157106,29.0,01/02/2021,5.0
30.0,2021-01-02 05:00:00,5114.24906885652,0,23557.4020531944,0,520.732884228143,-40.3400230755021,0,-3.63475258597562,0,-20.5454637125976,30.0,01/02/2021,6.0
31.0,2021-01-02 06:00:00,3285.19074755517,0,26761.1639063011,0,410.471830782338,-30.7003292496678,0,-3.62375484744014,0,-20.7290875193636,31.0,01/02/2021,7.0
32.0,2021-01-02 07:00:00,2930.07763048928,0,26331.0874610531,0,525.647432506178,74.078951465922,0,8.18231747039595,0,46.7560619080133,32.0,01/02/2021,8.0
33.0,2021-01-02 08:00:00,2816.29579103022,0,27307.3963989068,0,717.86466084994,2309.96402265589,0,182.587204600647,0,718.914407015881,33.0,01/02/2021,9.0
34.0,2021-01-02 09:00:00,2699.42857946875,0,30479.8418391271,0,678.981338780856,6088.09532669863,0,579.019936154404,0,2321.61699687833,34.0,01/02/2021,10.0
35.0,2021-01-02 10:00:00,2785.3721245429,0,31772.6837406002,0,491.255326338705,6999.8846274857,0,840.370194711513,0,4445.56636621391,35.0,01/02/2021,11.0
36.0,2021-01-02 11:00:00,2601.11245911241,0,30032.3024545309,0,246.496224424431,8843.37129239578,0,814.8389447014,0,6161.32001310863,36.0,01/02/2021,12.0
37.0,2021-01-02 12:00:00,2215.44483217095,0,26516.1327415878,0,155.445702267418,9334.57656039047,0,901.520370403407,0,6266.46164468651,37.0,01/02/2021,13.0
38.0,2021-01-02 13:00:00,1490.03266078956,0,20955.9741041429,0,90.0286853863322,8554.07569834004,0,891.671895544886,0,5565.93002099242,38.0,01/02/2021,14.0
39.0,2021-01-02 14:00:00,1026.48853220542,0,15354.8394357864,0,104.3830590697,6769.26543063068,0,779.929373155157,0,3723.04749188003,39.0,01/02/2021,15.0
40.0,2021-01-02 15:00:00,960.017026936247,0,12625.4645177306,0,139.461255640345,2982.54222556927,0,316.102499855989,0,1599.98903805135,40.0,01/02/2021,16.0
41.0,2021-01-02 16:00:00,1366.77321105623,0,7773.86120675444,0,79.0561048249778,914.932679208531,0,39.6138542047933,0,326.401517849191,41.0,01/02/2021,17.0
42.0,2021-01-02 17:00:00,1140.95039700192,0,5859.98493074301,0,34.2072023708742,-42.3308294090983,0,-3.64849975914497,0,-21.2935607031258,42.0,01/02/2021,18.0
43.0,2021-01-02 18:00:00,1061.21256886422,0,3633.90705008432,0,34.8884268846612,-28.1856265124937,0,-3.43679329233701,0,-21.2731580579296,43.0,01/02/2021,19.0
44.0,2021-01-02 19:00:00,1054.04704473723,0,1735.32803393504,0,-3.03631497573621,-30.1764328460899,0,-3.57976389329823,0,-20.3890434327598,44.0,01/02/2021,20.0
45.0,2021-01-02 20:00:00,1316.70780278498,0,1624.77525254927,0,173.760909909519,-40.3400230755021,0,-3.47253594257731,0,-20.130609926941,45.0,01/02/2021,21.0
46.0,2021-01-02 21:00:00,1777.91264420835,0,4251.3319588125,0,356.003065015686,-30.7003292496678,0,-3.54952011232566,0,-20.6814813472391,46.0,01/02/2021,22.0
47.0,2021-01-02 22:00:00,2102.47125139866,0,5401.75465217574,0,551.334462565331,-40.6543609176489,0,-3.54952011232566,0,-20.042198464424,47.0,01/02/2021,23.0
48.0,2021-01-02 23:00:00,1969.97900051255,0,7130.51689592276,0,434.022735401831,-28.4999643546404,0,-3.56326728549501,0,-19.3485085277524,48.0,01/02/2021,24.0
49.0,2021-01-03 00:00:00,2540.54745963121,0,10066.9376480228,0,359.623286717525,1437.04783501431,0,-3.56326728549501,0,-21.0487289607711,49.0,01/03/2021,1.0
50.0,2021-01-03 01:00:00,2867.00236604819,0,13631.1648200385,0,338.558851573355,-40.2352437947865,0,-3.79696922937393,0,-21.2391536492692,50.0,01/03/2021,2.0
51.0,2021-01-03 02:00:00,2856.73204052344,0,17060.5354742132,0,769.209525631941,-29.5477571617963,0,-3.50003028891601,0,-20.674680465507,51.0,01/03/2021,3.0
