,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,8044.4146362192,0,2753.67037910365,0,612.318754038263,-33.0212058569815,0,5.15182892713444,0,-16.3185606807136,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,9227.62766875983,0,3311.06370125401,0,646.145014646545,-24.6188633997343,0,5.12303435464929,0,-16.9898046216071,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,10514.6772334816,0,4193.13683301199,0,663.694561590079,-33.2732761306989,0,5.11103661611381,0,-17.2887620070471,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,12040.6305615828,0,6130.91103327572,0,670.287919828427,-24.030699427727,0,5.09903887757833,0,-16.6062366553822,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,11729.2731646533,0,7884.64183664217,0,593.786956332964,-24.030699427727,0,5.05104792343642,0,-17.9318024210123,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,15796.0303023324,0,10524.1022630957,0,481.442025456093,-34.1975338009961,0,5.08704113904285,0,-17.1985107208765,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,17812.9431890384,0,12877.4699437402,0,208.319015724324,-25.1230039471691,0,5.20221942898345,0,-16.5498296015257,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,17037.7673950719,0,14654.9125393619,0,264.39734879809,6.8899208149427,0,41.8961029658907,0,20.5265268984158,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,17504.305533034,0,16907.1172932351,0,269.652390373533,408.017749723924,0,222.99956661123,0,380.155339466538,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,15142.0417965218,0,18349.9632315536,0,411.955969484235,1057.26675139541,0,449.315308153667,0,842.512678518294,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,11674.0015440279,0,19188.9894881192,0,314.721329492516,2129.32162551558,0,379.62284454878,0,1002.71435217642,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,10482.1726898705,0,16136.0131331764,0,355.468365259734,1753.90496452578,0,340.606198831404,0,1248.14708421186,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,8079.80435511826,0,12715.5039982769,0,318.224690542811,1958.83809705804,0,262.940038195838,0,1179.0597246483,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,7330.00950109888,0,10777.3419883267,0,205.036661095426,1255.56203338645,0,185.482638210789,0,813.090759226693,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,7093.69313115427,0,8565.19243492217,0,151.111094274528,762.176484296893,0,80.7975703933259,0,466.644275144858,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,7009.57637502387,0,5624.45928350556,0,72.8707283884399,448.685087217,0,32.9625868523734,0,192.776747260307,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,6478.70081335268,0,3762.08636655827,0,47.8151485404181,27.5596832597708,0,-1.51891369859157,0,23.7191661466992,17.0,01/01/2021,17.0
