,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,6991.9558294281,0,2255.99618302171,0,525.561237656089,-26.9034172587974,0,4.58842350329673,0,-13.8012680530798,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,8020.36791836737,0,2712.65113226889,0,554.594761900318,-20.0577640122841,0,4.56277791315255,0,-14.3689662550558,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,9139.03150220378,0,3435.30611432225,0,569.657768791939,-27.1087868561928,0,4.55209225059247,0,-14.6218066307257,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,10465.342831286,0,5022.86402703652,0,575.316934860597,-19.5785682850282,0,4.54140658803239,0,-14.0445672824981,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,10194.7206337808,0,6459.64092977176,0,509.655152020533,-19.5785682850282,0,4.49866393779209,0,-15.1656519670725,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,13729.4198706451,0,8622.06846376524,0,413.228020683076,-27.8618087133093,0,4.53072092547232,0,-14.5454774607122,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,15482.4580285937,0,10550.1091417889,0,178.802950276013,-20.4685032070749,0,4.63330328604905,0,-13.9968615512396,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,14808.6992584959,0,12006.3123757316,0,226.935720898448,5.61343566214094,0,37.3143336597862,0,17.3601156049628,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,15214.1997455901,0,13851.4734257535,0,231.446192178495,332.424921650688,0,198.612272871625,0,321.512775816562,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,13160.993334674,0,15033.5520631373,0,353.587225205941,861.388548008774,0,400.178062874854,0,712.547113796114,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,10146.6802545227,0,15720.9400840968,0,270.129455212669,1734.82544573141,0,338.107186195884,0,848.036161143338,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,9110.77956051976,0,13219.7318582059,0,305.103171773534,1428.96165867719,0,303.357411550516,0,1055.60856842213,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,7022.71547603359,0,10417.4154985999,0,273.136436066034,1595.92714135965,0,234.184843534118,0,997.178588776741,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,6371.01703214284,0,8829.53986551545,0,175.985662140034,1022.94596462649,0,165.198206046266,0,687.663804371688,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,6165.61816906285,0,7017.19479087426,0,129.700639098054,620.969205991225,0,71.9615259445773,0,394.659973555197,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,6092.5064922069,0,4607.94391784827,0,62.5459043156074,365.557883363812,0,29.3577893175534,0,163.039107148999,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,5631.08591084905,0,3082.15992282859,0,41.0403706890897,22.4537426485638,0,-1.35280488010565,0,20.0602599941931,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,4800.86015753217,0,1398.96817867969,0,32.0861718628901,-23.5490471680059,0,-2.85520903605237,0,-16.5538887466944,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,3535.38080345424,0,1193.3350162143,0,21.642533922407,-22.1799165187032,0,-2.74621527793959,0,-15.5043626590077,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,3773.56388225062,0,1077.48055264672,0,30.9831438395764,-28.2725479081001,0,-2.79323219320392,0,-15.7238090227968,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,5278.82814040161,0,1037.65203480909,0,29.3426531170047,-22.5221991810289,0,-2.79750645822795,0,-15.809679339062,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,6649.37803004218,0,1369.3747956254,0,111.866010835749,-28.751743635356,0,-2.87658036117252,0,-15.6188564140281,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,7339.44838536309,0,1569.56132317283,0,120.785081380952,-21.0846119992611,0,-2.82956344590818,0,-15.0416170658004,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,6632.93415763285,0,2397.58599657668,0,241.261033889128,-21.2215250641914,0,-2.81032925330005,0,-15.6617915721607,24.0,01/01/2021,24.0
25.0,2021-01-02 00:00:00,6397.92884711424,0,3652.71762479774,0,120.67969653796,-26.9718737912626,0,-2.86162043358841,0,-15.2515222833378,25.0,01/02/2021,1.0
26.0,2021-01-02 01:00:00,6622.29079075861,0,6161.75538838331,0,331.716357457052,-19.989307479819,0,-2.82315204837214,0,-15.3803277577357,26.0,01/02/2021,2.0
27.0,2021-01-02 02:00:00,6272.99222715082,0,8803.078297539,0,646.753807096609,-20.1262205447492,0,-2.73980388040354,0,-15.4423452083717,27.0,01/02/2021,3.0
28.0,2021-01-02 03:00:00,5316.64214500291,0,10565.5185797443,0,476.448387993831,-27.177243388658,0,-2.87871749368453,0,-15.0988639433106,28.0,01/02/2021,4.0
29.0,2021-01-02 04:00:00,4677.90209374532,0,12901.4895188115,0,277.977113187456,-19.989307479819,0,-2.83597484344423,0,-15.2467517102119,29.0,01/02/2021,5.0
30.0,2021-01-02 05:00:00,3784.90319475674,0,15552.1624845764,0,375.932324748293,-26.3557649990764,0,-2.82528918088415,0,-14.4119014131884,30.0,01/02/2021,6.0
31.0,2021-01-02 06:00:00,2431.27168591086,0,17667.2269890957,0,296.33164000852,-20.0577640122841,0,-2.81674065083609,0,-14.5407068875863,31.0,01/02/2021,7.0
32.0,2021-01-02 07:00:00,2168.46305981803,0,17383.2984496845,0,379.480281129016,48.3987684528493,0,6.36010635575737,0,32.7976902402087,32.0,01/02/2021,8.0
33.0,2021-01-02 08:00:00,2084.25651416964,0,18027.8396092894,0,518.247529552461,1509.19271472633,0,141.92483299042,0,504.292514560322,33.0,01/02/2021,9.0
34.0,2021-01-02 09:00:00,1997.76657665469,0,20122.2295954326,0,490.176520207557,3977.59836235411,0,450.071558500362,0,1628.53054797091,34.0,01/02/2021,10.0
35.0,2021-01-02 10:00:00,2061.37083095288,0,20975.7399813901,0,354.651612120158,4573.3071078657,0,653.218826562483,0,3118.40438803904,35.0,01/02/2021,11.0
36.0,2021-01-02 11:00:00,1925.00574842307,0,19826.7723454451,0,177.95284587588,5777.73134005726,0,633.37341405591,0,4321.94365852061,36.0,01/02/2021,12.0
37.0,2021-01-02 12:00:00,1639.58464091112,0,17505.4619320321,0,112.220806473822,6098.6555642538,0,700.750790762214,0,4395.69671904623,37.0,01/02/2021,13.0
38.0,2021-01-02 13:00:00,1102.72872951321,0,13834.7477176929,0,64.9943455011159,5588.72285392102,0,693.095582104176,0,3904.29906364507,38.0,01/02/2021,14.0
