,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,9798.5126475377,0,3583.12737257354,0,756.91461467522,-43.2175201872882,0,6.09083796686395,0,-20.5140483934366,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,11239.7272527473,0,4308.41798289589,0,798.72876922359,-32.2206957121512,0,6.05679509047719,0,-21.3578685658593,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,12807.4201189446,0,5456.18803082824,0,820.422549586979,-43.5474249215423,0,6.04261055864937,0,-21.7336876342493,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,14666.1101120774,0,7977.65604367438,0,828.57289477481,-31.4509179988916,0,6.02842602682156,0,-20.8756856101892,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,14286.8607161074,0,10259.6433480928,0,734.006630187015,-31.4509179988916,0,5.9716878995103,0,-22.5420531775786,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,19240.3810218113,0,13694.1585953131,0,595.132033411122,-44.7570756138073,0,6.01424149499374,0,-21.6202328211504,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,21697.0851231129,0,16756.404613659,0,257.512458138175,-32.8805051806594,0,6.15041300054077,0,-20.8047763520024,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,20752.8809560319,0,19069.2461454125,0,326.833395297493,9.01739606961229,0,49.5323851427315,0,25.8038790541707,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,21321.1485121071,0,21999.857072371,0,333.329387365262,534.00579651265,0,263.64505617724,0,477.89294554983,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,18443.7892329349,0,23877.3151789141,0,509.237209948059,1383.73042370648,0,531.210716951688,0,1059.12195305526,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,14219.5370265366,0,24969.0718281564,0,389.041119958928,2786.8152584892,0,448.815608470274,0,1260.51133723155,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,12767.827905455,0,20996.4819247941,0,439.410354403401,2295.47714094008,0,402.687510966218,0,1569.04461052806,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,9841.61915359271,0,16545.6514977384,0,393.37178133744,2563.68968988867,0,310.865362632037,0,1482.19495110089,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,8928.33028269227,0,14023.6788596788,0,253.454992687747,1643.25548131971,0,219.290025151661,0,1022.13568398503,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,8640.48473463998,0,11145.1885083353,0,186.795186235319,997.521948139671,0,95.5243111412402,0,586.618111127626,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,8538.02617971883,0,7318.65155960105,0,90.0787685098274,587.230426972312,0,38.9705827437401,0,242.339480779153,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,7891.39231752539,0,4895.29710610773,0,59.1064449592987,36.0695842784491,0,-1.79576172940143,0,29.8173430675427,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,6727.91563909043,0,2221.93690402103,0,46.2105853169763,-37.8290761944711,0,-3.79010690439228,0,-24.605512590814,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,4954.47545173377,0,1895.33625696155,0,31.1696317208114,-35.6297112994437,0,-3.64542467974857,0,-23.0455089107048,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,5288.26473286639,0,1711.32827735239,0,44.622001587008,-45.4168850823155,0,-3.70783661979095,0,-23.371691498364,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,7397.73899603336,0,1648.06990238391,0,42.2593627274691,-36.1795525232005,0,-3.71351043252208,0,-23.4993281631002,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,9318.42481776044,0,2174.93466985642,0,161.109709811595,-46.1866627955751,0,-3.81847596804791,0,-23.2156911303531,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,10285.488007125,0,2492.88459897149,0,173.954977615384,-33.8702193834218,0,-3.75606402800553,0,-22.357689106293,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,9295.38040848383,0,3808.00999447003,0,347.464747051668,-34.0901558729245,0,-3.73053187071546,0,-23.2795094627212,24.0,01/01/2021,24.0
