,datetime,windTCR1,windTCR2,windTCR3,windTCR4,windTCR5,solarTCR1,solarTCR2,solarTCR3,solarTCR4,solarTCR5,hour,date,hour.ending
1.0,2021-01-01 00:00:00,8921.46364187845,0,3168.39887583859,0,684.616684356742,-38.1193630221348,0,5.62133344699919,0,-18.4163045370751,1.0,01/01/2021,1.0
2.0,2021-01-01 01:00:00,10233.6774607536,0,3809.74084207495,0,722.436891935068,-28.4197795559427,0,5.58991472256324,0,-19.1738365937332,2.0,01/01/2021,2.0
3.0,2021-01-01 02:00:00,11661.0486762131,0,4824.66243192012,0,742.058555588529,-38.4103505261206,0,5.57682358738159,0,-19.5112248206482,3.0,01/01/2021,3.0
4.0,2021-01-01 03:00:00,13353.3703368301,0,7054.28353847505,0,749.430407301619,-27.7408087133093,0,5.56373245219995,0,-18.7409611327857,4.0,01/01/2021,4.0
5.0,2021-01-01 04:00:00,13008.0669403803,0,9072.14259236751,0,663.896793259989,-27.7408087133093,0,5.51136791147336,0,-20.2369277992955,5.0,01/01/2021,5.0
6.0,2021-01-01 05:00:00,17518.2056620719,0,12109.1304292044,0,538.287029433608,-39.4773047074017,0,5.5506413170183,0,-19.4093717710135,6.0,01/01/2021,6.0
7.0,2021-01-01 06:00:00,19755.0141560757,0,14816.9372786996,0,232.91573693125,-29.0017545639143,0,5.67631621476211,0,-18.677302976764,7.0,01/01/2021,7.0
8.0,2021-01-01 07:00:00,18895.3241755519,0,16862.0793423872,0,295.615372047792,7.95365844227749,0,45.7142440543111,0,23.1652029762932,8.0,01/01/2021,8.0
9.0,2021-01-01 08:00:00,19412.7270225706,0,19453.487182803,0,301.490888869397,471.011773118287,0,243.322311394235,0,429.024142508184,9.0,01/01/2021,9.0
10.0,2021-01-01 09:00:00,16792.9155147284,0,21113.6392052339,0,460.596589716147,1220.49858755095,0,490.263012552678,0,950.817315786778,10.0,01/01/2021,10.0
11.0,2021-01-01 10:00:00,12946.7692852823,0,22079.0306581378,0,351.881224725722,2458.06844200239,0,414.219226509527,0,1131.61284470398,11.0,01/01/2021,11.0
12.0,2021-01-01 11:00:00,11625.0002976627,0,18566.2475289853,0,397.439359831567,2024.69105273293,0,371.646854898811,0,1408.59584736996,12.0,01/01/2021,12.0
13.0,2021-01-01 12:00:00,8960.71175435549,0,14630.5777480076,0,355.798235940126,2261.26389347336,0,286.902700413938,0,1330.62733787459,13.0,01/01/2021,13.0
14.0,2021-01-01 13:00:00,8129.16989189557,0,12400.5104240028,0,229.245826891587,1449.40875735308,0,202.386331681225,0,917.613221605864,14.0,01/01/2021,14.0
15.0,2021-01-01 14:00:00,7867.08893289713,0,9855.19047162876,0,168.953140254924,879.849216218282,0,88.1609407672831,0,526.631193136242,15.0,01/01/2021,15.0
16.0,2021-01-01 15:00:00,7773.80127737135,0,6471.55542155331,0,81.4747484491337,517.957757094656,0,35.9665847980568,0,217.55811401973,16.0,01/01/2021,16.0
17.0,2021-01-01 16:00:00,7185.04656543903,0,4328.691736333,0,53.4607967498584,31.81463376911,0,-1.6573377139965,0,26.7682546071209,17.0,01/01/2021,17.0
18.0,2021-01-01 17:00:00,6125.71080110347,0,1964.75917735186,0,41.7967061125744,-33.3665671237007,0,-3.49795132053606,0,-22.0893801395267,18.0,01/01/2021,18.0
19.0,2021-01-01 18:00:00,4511.00837414642,0,1675.96086922804,0,28.19241365881,-31.4266504304623,0,-3.36442174168326,0,-20.6889007070495,19.0,01/01/2021,19.0
20.0,2021-01-01 19:00:00,4814.92071704896,0,1513.25086338187,0,40.3598585409356,-40.0592797153732,0,-3.42202273648251,0,-20.9817282247492,20.0,01/01/2021,20.0
21.0,2021-01-01 20:00:00,6735.57935364844,0,1457.31431876678,0,38.222890974199,-31.9116296037719,0,-3.42725919055517,0,-21.0963129055883,21.0,01/01/2021,21.0
22.0,2021-01-01 21:00:00,8484.34769659848,0,1923.19720915923,0,145.721053881643,-40.7382505580067,0,-3.52413359089935,0,-20.8416802815015,22.0,01/01/2021,22.0
23.0,2021-01-01 22:00:00,9364.85062532439,0,2204.34607528441,0,157.339385042124,-29.8747170758716,0,-3.46653259610011,0,-20.0714165936391,23.0,01/01/2021,23.0
24.0,2021-01-01 23:00:00,8463.3659550929,0,3367.25249512836,0,314.276086688374,-30.0687087451954,0,-3.44296855277314,0,-20.898972621921,24.0,01/01/2021,24.0
25.0,2021-01-02 00:00:00,8163.50832089334,0,5130.00265836602,0,157.202106611712,-38.2163588567967,0,-3.50580600164505,0,-20.3515124801345,25.0,01/02/2021,1.0
26.0,2021-01-02 01:00:00,8449.78543300263,0,8653.78186039164,0,432.106739458113,-28.3227837212808,0,-3.45867791499112,0,-20.5233895013931,26.0,01/02/2021,2.0
27.0,2021-01-02 02:00:00,8004.09405402233,0,12363.3468849593,0,842.486879329789,-28.5167753906047,0,-3.35656706057427,0,-20.6061451042213,27.0,01/02/2021,3.0
28.0,2021-01-02 03:00:00,6783.82855250414,0,14838.5788250208,0,620.640359837374,-38.5073463607825,0,-3.52675181793568,0,-20.1478063808651,28.0,01/02/2021,4.0
29.0,2021-01-02 04:00:00,5968.82109494527,0,18119.2970075394,0,362.103891843687,-28.3227837212808,0,-3.4743872772091,0,-20.3451466645323,29.0,01/02/2021,5.0
30.0,2021-01-02 05:00:00,4829.38923869228,0,21841.9935742048,0,489.704192911033,-37.3433963448394,0,-3.46129614202745,0,-19.2311289341527,30.0,01/02/2021,6.0
31.0,2021-01-02 06:00:00,3102.20809148853,0,24812.4631383285,0,386.013218473663,-28.4197795559427,0,-3.45082323388213,0,-19.4030059554113,31.0,01/02/2021,7.0
32.0,2021-01-02 07:00:00,2766.87450820259,0,24413.7041014741,0,494.325900068215,68.5760551059779,0,7.79184366011625,0,43.7649822649123,32.0,01/02/2021,8.0
33.0,2021-01-02 08:00:00,2659.43023170295,0,25318.9199439887,0,675.089561286194,2138.3701709567,0,173.873839255598,0,672.92400148969,33.0,01/02/2021,9.0
34.0,2021-01-02 09:00:00,2549.07243600859,0,28260.3535011926,0,638.523163372292,5635.84597719624,0,551.388140942823,0,2173.09847211245,34.0,01/02/2021,10.0
35.0,2021-01-02 10:00:00,2630.22899020218,0,29459.0529350552,0,461.983101863302,6479.90373042427,0,800.26633010815,0,4161.17451374786,35.0,01/02/2021,11.0
36.0,2021-01-02 11:00:00,2456.23244967898,0,27845.4031454411,0,231.808357592598,8186.4484454661,0,775.953473848795,0,5767.16793712548,36.0,01/02/2021,12.0
37.0,2021-01-02 12:00:00,2092.04621975813,0,24585.2747109687,0,146.183224597362,8641.16491836119,0,858.498317623151,0,5865.58344633502,37.0,01/02/2021,13.0
38.0,2021-01-02 13:00:00,1407.03896123034,0,19429.9970213322,0,84.6641839823573,7918.64294596454,0,849.11982837902,0,5209.86624441799,38.0,01/02/2021,14.0
39.0,2021-01-02 14:00:00,969.313892290017,0,14236.7271031024,0,98.1632296394729,6266.41589833338,0,742.709845168521,0,3484.87662998902,39.0,01/02/2021,15.0
40.0,2021-01-02 15:00:00,906.544799916028,0,11706.1004539008,0,131.151236467319,2760.98643365157,0,301.01756236679,0,1497.6345101975,40.0,01/02/2021,16.0
41.0,2021-01-02 16:00:00,1290.64497022701,0,7207.78234124785,0,74.3454219631045,846.967628267891,0,37.7234151394338,0,305.520954010502,41.0,01/02/2021,17.0
42.0,2021-01-02 17:00:00,1077.40031722678,0,5433.27116093728,0,32.1689121930587,-39.1863172034159,0,-3.4743872772091,0,-19.9313686503913,42.0,01/02/2021,18.0
43.0,2021-01-02 18:00:00,1002.1038261994,0,3369.292346328,0,32.8095448683116,-26.0918795240566,0,-3.27278379541173,0,-19.9122712035848,43.0,01/02/2021,19.0
44.0,2021-01-02 19:00:00,995.337416381934,0,1608.96450638991,0,-2.85539135255599,-27.9348003826331,0,-3.40893160130086,0,-19.0847151753029,44.0,01/02/2021,20.0
45.0,2021-01-02 20:00:00,1243.3681675761,0,1506.46198360807,0,163.407091666305,-37.3433963448394,0,-3.30682074688401,0,-18.8428141824204,45.0,01/02/2021,21.0
46.0,2021-01-02 21:00:00,1678.88424589272,0,3941.75746190156,0,334.79006013951,-28.4197795559427,0,-3.38013110390124,0,-19.3584452461961,46.0,01/02/2021,22.0
47.0,2021-01-02 22:00:00,1985.36518254376,0,5008.40840326256,0,518.482327872931,-37.6343838488252,0,-3.38013110390124,0,-18.7600585795922,47.0,01/02/2021,23.0
48.0,2021-01-02 23:00:00,1860.2526504741,0,6611.28522872855,0,408.160805246693,-26.3828670280424,0,-3.39322223908288,0,-18.110745388171,48.0,01/02/2021,24.0
49.0,2021-01-03 00:00:00,2399.04087515887,0,9333.88099942113,0,338.194565213711,1330.29787238824,0,-3.39322223908288,0,-19.7021992887133,49.0,01/03/2021,1.0
50.0,2021-01-03 01:00:00,2707.31248859458,0,12638.5674335356,0,318.385287705354,-37.2464005101775,0,-3.61577153717088,0,-19.880442125574,50.0,01/03/2021,2.0
